total lines:79
21	-1 
3	-1 36 
2	-1 36 50 
9	-1 50 
2	-1 50 126 
3	-1 71 
2	-1 71 126 
2	-1 75 
6	-1 89 
2	-1 89 144 
2	-1 90 
2	-1 90 95 
2	-1 90 110 
2	-1 90 110 95 
3	-1 95 
2	-1 95 180 
4	-1 110 
3	-1 110 95 
2	-1 110 95 180 
3	-1 110 147 
2	-1 110 180 
2	-1 122 
5	-1 126 
6	-1 127 
2	-1 127 50 
4	-1 127 126 
2	-1 130 
2	-1 130 122 
5	-1 140 
2	-1 140 71 
2	-1 140 90 
2	-1 140 90 95 
2	-1 140 90 110 
2	-1 140 90 110 95 
2	-1 140 95 
3	-1 140 110 
2	-1 140 110 95 
2	-1 140 110 147 
2	-1 140 144 
2	-1 140 144 71 
2	-1 140 147 
3	-1 140 153 
2	-1 140 153 90 
2	-1 140 153 90 95 
2	-1 140 153 90 110 
2	-1 140 153 90 110 95 
2	-1 140 153 95 
3	-1 140 153 110 
2	-1 140 153 110 95 
2	-1 140 153 110 147 
2	-1 140 153 147 
9	-1 144 
2	-1 144 50 
2	-1 144 71 
2	-1 144 89 
2	-1 144 95 
2	-1 144 110 
2	-1 144 110 95 
2	-1 144 110 147 
4	-1 144 126 
3	-1 144 127 
2	-1 144 127 126 
2	-1 144 147 
2	-1 144 152 
2	-1 144 152 95 
2	-1 144 152 110 
2	-1 144 152 110 95 
2	-1 144 152 110 147 
2	-1 144 152 147 
3	-1 147 
5	-1 152 
2	-1 152 90 
2	-1 152 90 95 
2	-1 152 90 110 
2	-1 152 90 110 95 
3	-1 152 95 
2	-1 152 95 180 
3	-1 152 110 
3	-1 152 110 95 
2	-1 152 110 95 180 
2	-1 152 110 147 
2	-1 152 110 180 
2	-1 152 127 
2	-1 152 140 
2	-1 152 140 90 
2	-1 152 140 90 95 
2	-1 152 140 90 110 
2	-1 152 140 90 110 95 
2	-1 152 140 95 
2	-1 152 140 110 
2	-1 152 140 110 95 
2	-1 152 140 153 
2	-1 152 140 153 90 
2	-1 152 140 153 90 95 
2	-1 152 140 153 90 110 
2	-1 152 140 153 90 110 95 
2	-1 152 140 153 95 
2	-1 152 140 153 110 
2	-1 152 140 153 110 95 
2	-1 152 147 
2	-1 152 153 
2	-1 152 153 90 
2	-1 152 153 90 95 
2	-1 152 153 90 110 
2	-1 152 153 90 110 95 
2	-1 152 153 95 
2	-1 152 153 110 
