total lines:3
2	-1 
2	-1 77 
2	43 
2	43 77 
2	58 
2	58 106 
2	58 106 146 
2	58 146 
2	64 
2	64 58 
2	64 58 106 
2	64 58 106 146 
2	64 58 146 
2	64 106 
2	64 106 146 
2	64 146 
3	77 
2	77 58 
2	77 58 106 
2	77 58 106 146 
2	77 58 146 
2	77 64 
2	77 64 58 
2	77 64 58 106 
2	77 64 58 106 146 
2	77 64 58 146 
2	77 64 106 
2	77 64 106 146 
2	77 64 146 
2	77 106 
2	77 106 146 
2	77 146 
2	79 
2	79 43 
2	79 43 77 
2	79 77 
2	106 
2	106 146 
2	146 
2	166 
2	166 43 
2	166 43 77 
2	166 77 
2	166 79 
2	166 79 43 
2	166 79 43 77 
2	166 79 77 
