total lines:244
64	-1 
11	-1 46 
6	-1 46 122 
7	-1 58 
6	-1 67 
13	-1 70 
6	-1 70 112 
6	-1 73 
10	-1 84 
8	-1 84 112 
13	-1 94 
10	-1 99 
14	-1 102 
6	-1 102 107 
14	-1 107 
19	-1 112 
11	-1 112 102 
8	-1 112 107 
7	-1 112 112 
7	-1 112 122 
6	-1 112 129 
6	-1 112 135 
11	-1 122 
9	-1 122 135 
12	-1 129 
9	-1 129 122 
8	-1 129 122 135 
8	-1 129 135 
13	-1 135 
8	-1 135 99 
6	-1 135 129 
7	-1 135 163 
10	-1 141 
6	-1 141 163 
10	-1 145 
14	-1 163 
8	-1 163 94 
14	40 
7	40 94 
10	41 
12	43 
52	46 
8	46 46 
6	46 46 112 
6	46 48 
7	46 58 
20	46 70 
6	46 70 46 
14	46 70 84 
10	46 70 84 102 
12	46 70 84 112 
9	46 70 84 112 102 
7	46 70 84 112 112 
6	46 70 84 122 
6	46 70 84 135 
12	46 70 102 
6	46 70 102 107 
7	46 70 102 122 
7	46 70 107 
15	46 70 112 
10	46 70 112 102 
7	46 70 112 112 
6	46 70 112 135 
8	46 70 122 
8	46 70 135 
7	46 73 
6	46 73 112 
18	46 84 
11	46 84 102 
6	46 84 107 
15	46 84 112 
10	46 84 112 102 
8	46 84 112 112 
7	46 84 112 135 
7	46 84 122 
10	46 84 135 
6	46 84 141 
6	46 84 163 
8	46 88 
18	46 93 
9	46 93 70 
6	46 93 70 84 
6	46 93 70 84 112 
8	46 93 70 112 
8	46 93 84 
8	46 93 84 112 
10	46 93 102 
15	46 93 112 
10	46 93 112 102 
6	46 93 112 112 
6	46 93 112 122 
8	46 93 112 135 
6	46 93 122 
8	46 93 135 
9	46 94 
6	46 94 135 
6	46 94 141 
6	46 94 163 
10	46 99 
6	46 99 141 
18	46 102 
7	46 102 88 
7	46 102 107 
9	46 102 122 
6	46 102 129 
8	46 102 135 
14	46 107 
8	46 107 122 
36	46 112 
6	46 112 46 
6	46 112 48 
6	46 112 58 
15	46 112 70 
11	46 112 70 84 
7	46 112 70 84 102 
9	46 112 70 84 112 
6	46 112 70 84 112 102 
6	46 112 70 84 112 112 
6	46 112 70 84 135 
8	46 112 70 102 
6	46 112 70 107 
10	46 112 70 112 
6	46 112 70 112 102 
6	46 112 70 112 112 
6	46 112 70 122 
7	46 112 70 135 
13	46 112 84 
8	46 112 84 102 
11	46 112 84 112 
7	46 112 84 112 102 
7	46 112 84 112 112 
6	46 112 84 112 135 
8	46 112 84 135 
7	46 112 88 
16	46 112 93 
6	46 112 93 70 
6	46 112 93 84 
6	46 112 93 84 112 
8	46 112 93 102 
13	46 112 93 112 
8	46 112 93 112 102 
7	46 112 93 112 135 
7	46 112 93 135 
18	46 112 102 
7	46 112 102 88 
7	46 112 102 107 
9	46 112 102 122 
6	46 112 102 129 
8	46 112 102 135 
10	46 112 107 
6	46 112 107 122 
21	46 112 112 
11	46 112 112 102 
6	46 112 112 102 122 
6	46 112 112 102 135 
7	46 112 112 107 
9	46 112 112 112 
8	46 112 112 122 
9	46 112 112 135 
15	46 112 122 
8	46 112 122 135 
9	46 112 129 
8	46 112 129 122 
6	46 112 129 122 135 
7	46 112 129 135 
16	46 112 135 
9	46 112 141 
7	46 112 163 
21	46 122 
6	46 122 99 
11	46 122 135 
6	46 122 163 
13	46 129 
12	46 129 122 
8	46 129 122 135 
9	46 129 135 
22	46 135 
8	46 135 99 
6	46 135 122 
9	46 135 141 
8	46 135 163 
15	46 141 
7	46 141 163 
8	46 145 
6	46 145 88 
11	46 163 
8	46 163 141 
19	48 
9	48 70 
6	48 70 84 
8	48 81 
8	48 84 
6	48 84 70 
10	48 112 
9	51 
10	53 
6	53 135 
6	57 
19	58 
12	58 73 
7	58 73 112 
6	58 84 
7	58 107 
11	58 112 
6	58 112 107 
17	67 
8	69 
68	70 
12	70 46 
6	70 46 112 
9	70 46 122 
6	70 46 135 
6	70 58 
12	70 70 
8	70 70 84 
6	70 70 84 112 
7	70 70 112 
7	70 73 
7	70 74 
9	70 81 
6	70 81 112 
36	70 84 
7	70 84 46 
8	70 84 70 
7	70 84 70 84 
6	70 84 70 112 
9	70 84 84 
6	70 84 93 
6	70 84 93 112 
6	70 84 94 
13	70 84 102 
6	70 84 102 107 
7	70 84 102 122 
6	70 84 102 129 
6	70 84 102 129 122 
6	70 84 102 135 
8	70 84 107 
22	70 84 112 
12	70 84 112 102 
6	70 84 112 102 107 
6	70 84 112 102 122 
7	70 84 112 107 
9	70 84 112 112 
8	70 84 112 122 
8	70 84 112 135 
12	70 84 122 
8	70 84 122 135 
7	70 84 129 
7	70 84 129 122 
13	70 84 135 
6	70 84 135 122 
6	70 84 135 141 
9	70 84 141 
6	70 84 141 163 
9	70 84 163 
6	70 88 
8	70 93 
7	70 93 112 
11	70 94 
8	70 94 163 
8	70 99 
17	70 102 
10	70 102 107 
6	70 102 107 122 
10	70 102 122 
8	70 102 129 
8	70 102 129 122 
7	70 102 135 
13	70 107 
7	70 107 122 
33	70 112 
9	70 112 46 
7	70 112 46 122 
6	70 112 70 
6	70 112 84 
6	70 112 88 
7	70 112 94 
15	70 112 102 
9	70 112 102 107 
8	70 112 102 122 
6	70 112 102 129 
6	70 112 102 129 122 
6	70 112 102 135 
11	70 112 107 
6	70 112 107 122 
14	70 112 112 
8	70 112 112 122 
6	70 112 112 129 
6	70 112 112 135 
12	70 112 122 
7	70 112 122 135 
8	70 112 129 
7	70 112 129 122 
12	70 112 135 
9	70 112 141 
8	70 112 163 
6	70 112 163 141 
18	70 122 
11	70 122 135 
12	70 129 
11	70 129 122 
6	70 129 122 135 
6	70 129 135 
19	70 135 
7	70 135 122 
7	70 135 135 
8	70 135 141 
7	70 135 163 
14	70 141 
8	70 141 163 
14	70 163 
8	70 163 94 
8	70 163 141 
8	70 163 163 
21	73 
6	73 84 
7	73 107 
12	73 112 
