total lines:85
53	-1 
9	-1 29 
3	-1 29 50 
2	-1 29 98 
2	-1 30 
3	-1 48 
2	-1 48 73 
2	-1 48 73 81 
2	-1 48 73 81 105 
2	-1 48 73 81 105 135 
2	-1 48 73 81 135 
2	-1 48 73 105 
2	-1 48 73 105 135 
2	-1 48 73 135 
2	-1 48 81 
2	-1 48 81 105 
2	-1 48 81 105 135 
2	-1 48 81 135 
2	-1 48 105 
2	-1 48 105 135 
2	-1 48 135 
11	-1 50 
2	-1 50 126 
2	-1 51 
2	-1 51 81 
2	-1 58 
7	-1 62 
3	-1 62 48 
2	-1 62 48 73 
2	-1 62 48 73 81 
2	-1 62 48 73 81 105 
2	-1 62 48 73 81 105 135 
2	-1 62 48 73 81 135 
2	-1 62 48 73 105 
2	-1 62 48 73 105 135 
2	-1 62 48 73 135 
2	-1 62 48 81 
2	-1 62 48 81 105 
2	-1 62 48 81 105 135 
2	-1 62 48 81 135 
2	-1 62 48 105 
2	-1 62 48 105 135 
2	-1 62 48 135 
2	-1 62 73 
2	-1 62 73 81 
2	-1 62 73 81 105 
2	-1 62 73 81 105 135 
2	-1 62 73 81 135 
2	-1 62 73 105 
2	-1 62 73 105 135 
2	-1 62 73 135 
2	-1 62 81 
2	-1 62 81 105 
2	-1 62 81 105 135 
2	-1 62 81 135 
2	-1 62 105 
2	-1 62 105 135 
3	-1 62 135 
3	-1 67 
2	-1 73 
2	-1 73 81 
2	-1 73 81 105 
2	-1 73 81 105 135 
2	-1 73 81 135 
2	-1 73 105 
2	-1 73 105 135 
2	-1 73 135 
2	-1 74 
3	-1 75 
4	-1 81 
2	-1 81 105 
2	-1 81 105 135 
2	-1 81 135 
2	-1 96 
3	-1 98 
4	-1 105 
2	-1 105 135 
6	-1 109 
2	-1 112 
3	-1 113 
2	-1 115 
2	-1 118 
2	-1 120 
3	-1 126 
10	-1 135 
3	-1 166 
2	-1 167 
22	29 
3	29 45 
7	29 50 
2	29 50 126 
7	29 98 
4	29 98 50 
2	29 126 
3	30 
2	39 
3	42 
6	45 
6	48 
2	48 62 
2	48 73 
2	48 73 81 
2	48 73 81 105 
2	48 73 81 105 135 
2	48 73 81 135 
2	48 73 105 
2	48 73 105 135 
2	48 73 135 
2	48 81 
2	48 81 105 
2	48 81 105 135 
2	48 81 135 
5	48 105 
2	48 105 62 
2	48 105 135 
2	48 135 
17	50 
2	50 45 
2	50 115 
4	50 126 
3	50 127 
4	50 142 
2	50 142 127 
3	51 
2	51 48 
2	51 48 105 
3	51 81 
2	51 81 48 
2	51 81 48 105 
2	51 81 105 
2	51 105 
2	52 
3	54 
2	54 48 
2	54 48 105 
2	54 73 
2	54 73 48 
2	54 73 48 105 
2	54 73 81 
2	54 73 81 48 
2	54 73 81 48 105 
2	54 73 81 105 
2	54 73 105 
2	54 81 
2	54 81 48 
2	54 81 48 105 
2	54 81 105 
2	54 105 
2	57 
4	58 
3	58 48 
3	58 48 105 
2	58 51 
2	58 51 48 
2	58 51 48 105 
2	58 51 81 
2	58 51 81 48 
2	58 51 81 48 105 
2	58 51 81 105 
2	58 51 105 
3	58 73 
3	58 73 48 
3	58 73 48 105 
2	58 73 51 
2	58 73 51 48 
2	58 73 51 48 105 
2	58 73 51 81 
2	58 73 51 81 48 
2	58 73 51 81 48 105 
2	58 73 51 81 105 
2	58 73 51 105 
3	58 73 81 
3	58 73 81 48 
3	58 73 81 48 105 
3	58 73 81 105 
3	58 73 105 
3	58 81 
3	58 81 48 
3	58 81 48 105 
3	58 81 105 
3	58 105 
9	62 
3	62 48 
2	62 48 73 
2	62 48 73 81 
2	62 48 73 81 105 
2	62 48 73 81 105 135 
2	62 48 73 81 135 
2	62 48 73 105 
2	62 48 73 105 135 
2	62 48 73 135 
2	62 48 81 
2	62 48 81 105 
2	62 48 81 105 135 
2	62 48 81 135 
2	62 48 105 
2	62 48 105 135 
2	62 48 135 
2	62 73 
2	62 73 81 
2	62 73 81 105 
2	62 73 81 105 135 
2	62 73 81 135 
2	62 73 105 
2	62 73 105 135 
2	62 73 135 
2	62 81 
2	62 81 105 
2	62 81 105 135 
2	62 81 135 
2	62 105 
2	62 105 135 
3	62 135 
2	64 
2	64 48 
2	64 48 105 
2	64 51 
2	64 51 48 
2	64 51 48 105 
2	64 51 81 
2	64 51 81 48 
2	64 51 81 48 105 
2	64 51 81 105 
2	64 51 105 
2	64 58 
2	64 58 48 
2	64 58 48 105 
2	64 58 51 
2	64 58 51 48 
2	64 58 51 48 105 
2	64 58 51 81 
2	64 58 51 81 48 
2	64 58 51 81 48 105 
2	64 58 51 81 105 
2	64 58 51 105 
2	64 58 73 
2	64 58 73 48 
2	64 58 73 48 105 
2	64 58 73 51 
2	64 58 73 51 48 
2	64 58 73 51 48 105 
2	64 58 73 51 81 
2	64 58 73 51 81 48 
2	64 58 73 51 81 48 105 
2	64 58 73 51 81 105 
2	64 58 73 51 105 
2	64 58 73 81 
2	64 58 73 81 48 
2	64 58 73 81 48 105 
2	64 58 73 81 105 
2	64 58 73 105 
2	64 58 81 
2	64 58 81 48 
2	64 58 81 48 105 
2	64 58 81 105 
2	64 58 105 
2	64 73 
2	64 73 48 
2	64 73 48 105 
2	64 73 51 
2	64 73 51 48 
2	64 73 51 48 105 
2	64 73 51 81 
2	64 73 51 81 48 
2	64 73 51 81 48 105 
2	64 73 51 81 105 
2	64 73 51 105 
2	64 73 81 
2	64 73 81 48 
2	64 73 81 48 105 
2	64 73 81 105 
2	64 73 105 
2	64 81 
2	64 81 48 
2	64 81 48 105 
2	64 81 105 
2	64 105 
3	67 
2	70 
2	71 
4	73 
3	73 48 
3	73 48 105 
2	73 51 
2	73 51 48 
2	73 51 48 105 
2	73 51 81 
2	73 51 81 48 
2	73 51 81 48 105 
2	73 51 81 105 
2	73 51 105 
4	73 81 
3	73 81 48 
3	73 81 48 105 
4	73 81 105 
2	73 81 105 135 
2	73 81 135 
4	73 105 
2	73 105 135 
2	73 135 
2	74 
9	75 
2	75 29 
2	75 42 
2	75 45 
6	81 
3	81 48 
3	81 48 105 
4	81 105 
2	81 105 135 
2	81 135 
2	84 
4	96 
8	98 
4	98 50 
8	105 
2	105 62 
2	105 135 
8	109 
3	112 
3	113 
5	115 
2	118 
4	120 
6	126 
5	127 
2	127 126 
2	128 
2	129 
2	130 
2	134 
13	135 
4	142 
2	142 127 
5	166 
2	166 167 
3	167 
