total lines:25
10	-1 
3	-1 53 
3	-1 53 62 
3	-1 53 62 67 
2	-1 53 62 67 97 
2	-1 53 62 67 97 173 
2	-1 53 62 67 97 174 
2	-1 53 62 67 97 174 173 
3	-1 53 62 67 173 
3	-1 53 62 67 174 
3	-1 53 62 67 174 173 
2	-1 53 62 67 174 177 
2	-1 53 62 67 174 177 173 
2	-1 53 62 67 177 
2	-1 53 62 67 177 173 
2	-1 53 62 97 
2	-1 53 62 97 173 
2	-1 53 62 97 174 
2	-1 53 62 97 174 173 
3	-1 53 62 173 
3	-1 53 62 174 
3	-1 53 62 174 173 
2	-1 53 62 174 177 
2	-1 53 62 174 177 173 
2	-1 53 62 177 
2	-1 53 62 177 173 
3	-1 53 67 
2	-1 53 67 97 
2	-1 53 67 97 173 
2	-1 53 67 97 174 
2	-1 53 67 97 174 173 
3	-1 53 67 173 
3	-1 53 67 174 
3	-1 53 67 174 173 
2	-1 53 67 174 177 
2	-1 53 67 174 177 173 
2	-1 53 67 177 
2	-1 53 67 177 173 
2	-1 53 97 
2	-1 53 97 173 
2	-1 53 97 174 
2	-1 53 97 174 173 
3	-1 53 173 
3	-1 53 174 
3	-1 53 174 173 
2	-1 53 174 177 
2	-1 53 174 177 173 
2	-1 53 177 
2	-1 53 177 173 
4	-1 62 
3	-1 62 67 
2	-1 62 67 97 
2	-1 62 67 97 173 
2	-1 62 67 97 174 
2	-1 62 67 97 174 173 
3	-1 62 67 173 
3	-1 62 67 174 
3	-1 62 67 174 173 
2	-1 62 67 174 177 
2	-1 62 67 174 177 173 
2	-1 62 67 177 
2	-1 62 67 177 173 
2	-1 62 97 
2	-1 62 97 173 
2	-1 62 97 174 
2	-1 62 97 174 173 
3	-1 62 173 
3	-1 62 174 
3	-1 62 174 173 
2	-1 62 174 177 
2	-1 62 174 177 173 
2	-1 62 177 
2	-1 62 177 173 
7	-1 67 
2	-1 67 97 
2	-1 67 97 173 
2	-1 67 97 174 
2	-1 67 97 174 173 
3	-1 67 173 
3	-1 67 174 
3	-1 67 174 173 
2	-1 67 174 177 
2	-1 67 174 177 173 
2	-1 67 177 
2	-1 67 177 173 
2	-1 97 
2	-1 97 173 
2	-1 97 174 
2	-1 97 174 173 
2	-1 145 
4	-1 173 
6	-1 174 
2	-1 174 67 
3	-1 174 173 
2	-1 174 177 
2	-1 174 177 173 
6	-1 177 
3	-1 177 67 
2	-1 177 145 
2	-1 177 173 
2	41 
2	41 53 
2	41 53 62 
2	41 53 62 67 
2	41 53 62 67 97 
2	41 53 62 97 
2	41 53 67 
2	41 53 67 97 
2	41 53 97 
2	41 62 
2	41 62 67 
2	41 62 67 97 
2	41 62 97 
2	41 67 
2	41 67 97 
2	41 97 
5	53 
4	53 62 
4	53 62 67 
3	53 62 67 97 
2	53 62 67 97 173 
2	53 62 67 97 174 
2	53 62 67 97 174 173 
3	53 62 67 173 
3	53 62 67 174 
3	53 62 67 174 173 
2	53 62 67 174 177 
2	53 62 67 174 177 173 
2	53 62 67 177 
2	53 62 67 177 173 
3	53 62 97 
2	53 62 97 173 
2	53 62 97 174 
2	53 62 97 174 173 
3	53 62 173 
3	53 62 174 
3	53 62 174 173 
2	53 62 174 177 
2	53 62 174 177 173 
2	53 62 177 
2	53 62 177 173 
4	53 67 
3	53 67 97 
2	53 67 97 173 
2	53 67 97 174 
2	53 67 97 174 173 
3	53 67 173 
3	53 67 174 
3	53 67 174 173 
2	53 67 174 177 
2	53 67 174 177 173 
2	53 67 177 
2	53 67 177 173 
3	53 97 
2	53 97 173 
2	53 97 174 
2	53 97 174 173 
3	53 173 
3	53 174 
3	53 174 173 
2	53 174 177 
2	53 174 177 173 
2	53 177 
2	53 177 173 
8	62 
5	62 67 
3	62 67 97 
2	62 67 97 173 
2	62 67 97 174 
2	62 67 97 174 173 
2	62 67 107 
3	62 67 173 
3	62 67 174 
3	62 67 174 173 
2	62 67 174 177 
2	62 67 174 177 173 
2	62 67 177 
2	62 67 177 173 
4	62 97 
2	62 97 173 
3	62 97 174 
2	62 97 174 173 
2	62 107 
3	62 173 
4	62 174 
3	62 174 173 
2	62 174 177 
2	62 174 177 173 
2	62 177 
2	62 177 173 
17	67 
2	67 62 
5	67 97 
3	67 97 173 
4	67 97 174 
3	67 97 174 173 
2	67 97 174 177 
2	67 97 174 177 173 
2	67 97 177 
2	67 97 177 173 
5	67 107 
2	67 107 174 
2	67 107 177 
4	67 173 
6	67 174 
4	67 174 173 
3	67 174 177 
3	67 174 177 173 
4	67 177 
3	67 177 173 
2	88 
2	88 67 
5	97 
3	97 173 
4	97 174 
3	97 174 173 
2	97 174 177 
2	97 174 177 173 
2	97 177 
2	97 177 173 
5	107 
2	107 174 
2	107 177 
6	131 
5	131 67 
3	131 67 107 
3	131 107 
2	131 174 
3	145 
6	173 
13	174 
2	174 62 
3	174 67 
2	174 67 62 
5	174 173 
3	174 177 
3	174 177 173 
10	177 
3	177 67 
2	177 145 
3	177 173 
3	177 174 
2	180 
