total lines:27
17	-1 
2	-1 36 
2	-1 41 
2	-1 50 
2	-1 50 69 
2	-1 50 78 
2	-1 50 78 69 
2	-1 50 79 
2	-1 50 79 69 
2	-1 50 79 78 
2	-1 50 79 78 69 
2	-1 50 126 
2	-1 50 126 69 
2	-1 50 126 78 
2	-1 50 126 78 69 
2	-1 50 126 79 
2	-1 50 126 79 69 
2	-1 50 126 79 78 
2	-1 50 126 79 78 69 
4	-1 52 
4	-1 52 115 
2	-1 52 115 126 
2	-1 52 115 127 
2	-1 52 126 
2	-1 52 127 
2	-1 62 
2	-1 62 41 
6	-1 69 
4	-1 69 52 
4	-1 69 52 115 
2	-1 69 52 115 126 
2	-1 69 52 115 127 
2	-1 69 52 126 
2	-1 69 52 127 
4	-1 69 78 
4	-1 69 78 52 
4	-1 69 78 52 115 
2	-1 69 78 52 115 126 
2	-1 69 78 52 115 127 
2	-1 69 78 52 126 
2	-1 69 78 52 127 
4	-1 69 78 115 
2	-1 69 78 115 126 
2	-1 69 78 115 127 
2	-1 69 78 126 
2	-1 69 78 127 
4	-1 69 115 
2	-1 69 115 126 
2	-1 69 115 127 
2	-1 69 126 
2	-1 69 127 
2	-1 70 
2	-1 70 84 
2	-1 70 84 84 
5	-1 78 
4	-1 78 52 
4	-1 78 52 115 
2	-1 78 52 115 126 
2	-1 78 52 115 127 
2	-1 78 52 126 
2	-1 78 52 127 
2	-1 78 69 
4	-1 78 115 
2	-1 78 115 126 
2	-1 78 115 127 
2	-1 78 126 
2	-1 78 127 
3	-1 79 
2	-1 79 52 
2	-1 79 52 115 
2	-1 79 52 115 126 
2	-1 79 52 126 
3	-1 79 69 
2	-1 79 69 52 
2	-1 79 69 52 115 
2	-1 79 69 52 115 126 
2	-1 79 69 52 126 
2	-1 79 69 78 
2	-1 79 69 78 52 
2	-1 79 69 78 52 115 
2	-1 79 69 78 52 115 126 
2	-1 79 69 78 52 126 
2	-1 79 69 78 115 
2	-1 79 69 78 115 126 
2	-1 79 69 78 126 
2	-1 79 69 115 
2	-1 79 69 115 126 
2	-1 79 69 126 
3	-1 79 78 
2	-1 79 78 52 
2	-1 79 78 52 115 
2	-1 79 78 52 115 126 
2	-1 79 78 52 126 
2	-1 79 78 69 
2	-1 79 78 115 
2	-1 79 78 115 126 
2	-1 79 78 126 
2	-1 79 115 
2	-1 79 115 126 
2	-1 79 126 
2	-1 84 
2	-1 84 84 
5	-1 115 
2	-1 115 79 
2	-1 115 126 
2	-1 115 127 
2	-1 119 
3	-1 126 
2	-1 126 52 
2	-1 126 52 115 
2	-1 126 52 115 126 
2	-1 126 52 126 
3	-1 126 69 
2	-1 126 69 52 
2	-1 126 69 52 115 
2	-1 126 69 52 115 126 
2	-1 126 69 52 126 
2	-1 126 69 78 
2	-1 126 69 78 52 
2	-1 126 69 78 52 115 
2	-1 126 69 78 52 115 126 
2	-1 126 69 78 52 126 
2	-1 126 69 78 115 
2	-1 126 69 78 115 126 
2	-1 126 69 78 126 
2	-1 126 69 115 
2	-1 126 69 115 126 
2	-1 126 69 126 
3	-1 126 78 
2	-1 126 78 52 
2	-1 126 78 52 115 
2	-1 126 78 52 115 126 
2	-1 126 78 52 126 
2	-1 126 78 69 
2	-1 126 78 115 
2	-1 126 78 115 126 
2	-1 126 78 126 
3	-1 126 79 
2	-1 126 79 52 
2	-1 126 79 52 115 
2	-1 126 79 52 115 126 
2	-1 126 79 52 126 
3	-1 126 79 69 
2	-1 126 79 69 52 
2	-1 126 79 69 52 115 
2	-1 126 79 69 52 115 126 
2	-1 126 79 69 52 126 
2	-1 126 79 69 78 
2	-1 126 79 69 78 52 
2	-1 126 79 69 78 52 115 
2	-1 126 79 69 78 52 115 126 
2	-1 126 79 69 78 52 126 
2	-1 126 79 69 78 115 
2	-1 126 79 69 78 115 126 
2	-1 126 79 69 78 126 
2	-1 126 79 69 115 
2	-1 126 79 69 115 126 
2	-1 126 79 69 126 
3	-1 126 79 78 
2	-1 126 79 78 52 
2	-1 126 79 78 52 115 
2	-1 126 79 78 52 115 126 
2	-1 126 79 78 52 126 
2	-1 126 79 78 69 
2	-1 126 79 78 115 
2	-1 126 79 78 115 126 
2	-1 126 79 78 126 
2	-1 126 79 115 
2	-1 126 79 115 126 
2	-1 126 79 126 
2	-1 126 115 
2	-1 126 115 79 
2	-1 126 115 126 
2	-1 126 126 
3	-1 127 
2	-1 127 52 
2	-1 127 52 115 
2	-1 127 52 115 126 
2	-1 127 52 126 
2	-1 127 69 
2	-1 127 69 52 
2	-1 127 69 52 115 
2	-1 127 69 52 115 126 
2	-1 127 69 52 126 
2	-1 127 69 78 
2	-1 127 69 78 52 
2	-1 127 69 78 52 115 
2	-1 127 69 78 52 115 126 
2	-1 127 69 78 52 126 
2	-1 127 69 78 115 
2	-1 127 69 78 115 126 
2	-1 127 69 78 126 
2	-1 127 69 115 
2	-1 127 69 115 126 
2	-1 127 69 126 
2	-1 127 78 
2	-1 127 78 52 
2	-1 127 78 52 115 
2	-1 127 78 52 115 126 
2	-1 127 78 52 126 
2	-1 127 78 115 
2	-1 127 78 115 126 
2	-1 127 78 126 
2	-1 127 79 
2	-1 127 79 52 
2	-1 127 79 52 115 
2	-1 127 79 52 115 126 
2	-1 127 79 52 126 
2	-1 127 79 69 
2	-1 127 79 69 52 
2	-1 127 79 69 52 115 
2	-1 127 79 69 52 115 126 
2	-1 127 79 69 52 126 
2	-1 127 79 69 78 
2	-1 127 79 69 78 52 
2	-1 127 79 69 78 52 115 
2	-1 127 79 69 78 52 115 126 
2	-1 127 79 69 78 52 126 
2	-1 127 79 69 78 115 
2	-1 127 79 69 78 115 126 
2	-1 127 79 69 78 126 
2	-1 127 79 69 115 
2	-1 127 79 69 115 126 
2	-1 127 79 69 126 
2	-1 127 79 78 
2	-1 127 79 78 52 
2	-1 127 79 78 52 115 
2	-1 127 79 78 52 115 126 
2	-1 127 79 78 52 126 
2	-1 127 79 78 115 
2	-1 127 79 78 115 126 
2	-1 127 79 78 126 
2	-1 127 79 115 
2	-1 127 79 115 126 
2	-1 127 79 126 
2	-1 127 115 
2	-1 127 115 79 
2	-1 127 115 126 
2	-1 127 126 
2	-1 127 126 52 
2	-1 127 126 52 115 
2	-1 127 126 52 115 126 
2	-1 127 126 52 126 
2	-1 127 126 69 
2	-1 127 126 69 52 
2	-1 127 126 69 52 115 
2	-1 127 126 69 52 115 126 
2	-1 127 126 69 52 126 
2	-1 127 126 69 78 
2	-1 127 126 69 78 52 
2	-1 127 126 69 78 52 115 
2	-1 127 126 69 78 52 115 126 
2	-1 127 126 69 78 52 126 
2	-1 127 126 69 78 115 
2	-1 127 126 69 78 115 126 
2	-1 127 126 69 78 126 
2	-1 127 126 69 115 
2	-1 127 126 69 115 126 
2	-1 127 126 69 126 
2	-1 127 126 78 
2	-1 127 126 78 52 
2	-1 127 126 78 52 115 
2	-1 127 126 78 52 115 126 
2	-1 127 126 78 52 126 
2	-1 127 126 78 115 
2	-1 127 126 78 115 126 
2	-1 127 126 78 126 
2	-1 127 126 79 
2	-1 127 126 79 52 
2	-1 127 126 79 52 115 
2	-1 127 126 79 52 115 126 
2	-1 127 126 79 52 126 
2	-1 127 126 79 69 
2	-1 127 126 79 69 52 
2	-1 127 126 79 69 52 115 
2	-1 127 126 79 69 52 115 126 
2	-1 127 126 79 69 52 126 
2	-1 127 126 79 69 78 
2	-1 127 126 79 69 78 52 
2	-1 127 126 79 69 78 52 115 
2	-1 127 126 79 69 78 52 115 126 
2	-1 127 126 79 69 78 52 126 
2	-1 127 126 79 69 78 115 
2	-1 127 126 79 69 78 115 126 
2	-1 127 126 79 69 78 126 
2	-1 127 126 79 69 115 
2	-1 127 126 79 69 115 126 
2	-1 127 126 79 69 126 
2	-1 127 126 79 78 
2	-1 127 126 79 78 52 
2	-1 127 126 79 78 52 115 
2	-1 127 126 79 78 52 115 126 
2	-1 127 126 79 78 52 126 
2	-1 127 126 79 78 115 
2	-1 127 126 79 78 115 126 
2	-1 127 126 79 78 126 
2	-1 127 126 79 115 
2	-1 127 126 79 115 126 
2	-1 127 126 79 126 
2	-1 127 126 115 
2	-1 127 126 115 79 
2	-1 127 126 115 126 
2	-1 127 126 126 
2	-1 167 
2	29 
6	36 
2	36 89 
2	36 152 
2	39 
2	39 36 
2	39 71 
2	39 71 36 
2	39 92 
2	39 92 36 
2	39 92 71 
2	39 92 71 36 
7	41 
3	41 36 
2	41 36 152 
2	41 41 
2	41 50 
2	41 53 
2	41 53 62 
2	41 62 
2	41 89 
3	41 152 
4	50 
2	50 36 
2	50 50 
2	50 69 
2	50 78 
2	50 78 69 
2	50 79 
2	50 79 69 
2	50 79 78 
2	50 79 78 69 
2	50 126 
2	50 126 69 
2	50 126 78 
2	50 126 78 69 
2	50 126 79 
2	50 126 79 69 
2	50 126 79 78 
2	50 126 79 78 69 
4	52 
4	52 115 
2	52 115 126 
2	52 115 127 
2	52 126 
2	52 127 
2	53 
2	53 62 
3	62 
2	62 41 
7	69 
2	69 36 
2	69 39 
2	69 39 36 
2	69 39 71 
2	69 39 71 36 
2	69 39 92 
2	69 39 92 36 
2	69 39 92 71 
2	69 39 92 71 36 
4	69 52 
4	69 52 115 
2	69 52 115 126 
2	69 52 115 127 
2	69 52 126 
2	69 52 127 
2	69 71 
